X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
-7.2579026222229 1141.7662353515625 1594.3477783203125 2.341683676633261 133366.0 133366.0 0.0
-7.68740701675415 1141.234375 1594.4044189453125 2.132493097041706 141539.0 141539.0 0.0
-8.310649871826172 1139.6981201171875 1594.2271728515625 1.9503475010882743 80989.0 80989.0 0.0
-8.342965126037598 1139.398681640625 1594.1092529296875 1.9527936399964139 155735.0 141475.0 0.32400000000000023
-8.361430168151855 1138.6715087890625 1593.9515380859375 2.0477456217846166 155736.0 155736.0 0.0
-8.435002326965332 1137.10986328125 1594.099609375 2.0774846986050557 141676.0 141676.0 0.0
-8.441877365112305 1137.099853515625 1594.0982666015625 2.078405225068397 155716.0 141576.0 0.9960000000000008
-8.841168403625488 1136.131591796875 1594.3079833984375 2.1649543240499867 141490.0 155714.0 0.8840000000000007
-8.872879981994629 1136.036376953125 1594.336669921875 2.1729576721975556 155714.0 132516.0 0.02
-8.877201080322266 1136.0186767578125 1594.343505859375 2.174323185155072 155714.0 155714.0 0.0
-8.92110538482666 1135.9027099609375 1594.382568359375 2.2148643594081414 141491.0 141491.0 0.0
-9.181764602661133 1135.5369873046875 1594.506591796875 2.366770862912972 155709.0 155709.0 0.0
-9.505615234375 1133.9110107421875 1594.6260986328125 2.0120189688294334 133149.0 133149.0 0.0
-9.933372497558594 1133.044189453125 1595.0574951171875 2.1385557906268113 133746.0 141612.0 0.2960000000000002
-10.085942268371582 1132.7103271484375 1595.235107421875 2.191421451531181 133746.0 133735.0 0.33200000000000024
-10.108977317810059 1132.5106201171875 1595.1910400390625 2.144467326392473 132481.0 132583.0 0.47600000000000037
-10.356520652770996 1131.271484375 1595.1370849609375 2.051095667198801 155451.0 155451.0 0.0
-10.415979385375977 1130.81103515625 1595.2435302734375 2.1120528947309944 102543.0 133724.0 0.08400000000000005
-10.417673110961914 1130.77294921875 1595.254150390625 2.1168281493972203 102543.0 102543.0 0.0
-10.417733192443848 1130.77099609375 1595.254638671875 2.117471919282008 133760.0 102543.0 0.9960000000000008
-10.432632446289062 1130.275390625 1595.3798828125 2.2777706205941843 133760.0 133760.0 0.0
-10.43258285522461 1130.2750244140625 1595.3798828125 2.277824962084593 133452.0 133760.0 0.9960000000000008
-10.420196533203125 1130.178466796875 1595.37744140625 2.291355993196378 133452.0 133452.0 0.0
-10.411121368408203 1129.8936767578125 1595.415771484375 2.3035577580754154 180025.0 180025.0 0.0
-10.399235725402832 1129.382080078125 1595.4654541015625 2.4015013992528464 155625.0 132508.0 0.7360000000000005
-10.429469108581543 1129.0859375 1595.5355224609375 2.461947545117766 133772.0 155625.0 0.024
-10.429259300231934 1129.0797119140625 1595.53759765625 2.462908201721373 133772.0 133772.0 0.0
-10.429286003112793 1129.078369140625 1595.5380859375 2.4631984424219335 155617.0 133772.0 0.9840000000000008
-10.430916786193848 1128.99755859375 1595.5650634765625 2.481048245506415 155617.0 155617.0 0.0
-10.428606986999512 1128.8731689453125 1595.611572265625 2.511094958746094 155696.0 155696.0 0.0
-10.428423881530762 1128.8680419921875 1595.61328125 2.5127819260552977 132679.0 155696.0 0.9880000000000008
-10.413382530212402 1128.443359375 1595.7568359375 2.6516755678464343 132679.0 132679.0 0.0
-10.385961532592773 1128.3773193359375 1595.7757568359375 2.6570550787761507 133339.0 133286.0 0.4280000000000003
-10.355515480041504 1128.2999267578125 1595.8118896484375 2.6519083523008558 155604.0 133286.0 0.6040000000000004
-10.326943397521973 1127.4189453125 1596.1834716796875 2.650422757299732 121532.0 121532.0 0.0
-10.26145076751709 1126.9248046875 1596.416259765625 2.7614155114418386 132672.0 132672.0 0.0
-10.210556983947754 1126.779541015625 1596.482177734375 2.7860074288656245 83311.0 133351.0 0.21600000000000016
-10.175095558166504 1126.59521484375 1596.5306396484375 2.7897397469302008 133351.0 133297.0 0.2600000000000002
-10.160531044006348 1126.155517578125 1596.5811767578125 2.752968614049463 131476.0 133297.0 0.4240000000000003
-10.157295227050781 1126.042236328125 1596.6033935546875 2.7494215286660344 120953.0 131476.0 0.6880000000000005
-10.092779159545898 1125.6229248046875 1596.6773681640625 2.7434691570831773 151328.0 151328.0 0.0
-10.058624267578125 1125.4493408203125 1596.744140625 2.7522474676074626 151329.0 151325.0 0.9880000000000008
-10.058304786682129 1125.4462890625 1596.7447509765625 2.7524784685458283 151325.0 121256.0 0.004
-10.006869316101074 1125.1064453125 1596.7789306640625 2.7653791148952287 151316.0 133299.0 0.47200000000000036
-9.944710731506348 1124.732177734375 1596.797607421875 2.7724583056622816 119008.0 119008.0 0.0
-9.84203052520752 1124.4969482421875 1596.8140869140625 2.760875539663108 133284.0 96975.0 0.08000000000000004
-9.513042449951172 1123.3974609375 1596.9759521484375 2.8580739750633493 131205.0 131205.0 0.0
-9.21135425567627 1122.8685302734375 1596.9949951171875 2.961646781225218 131499.0 131499.0 0.0
-8.783910751342773 1121.5325927734375 1597.2510986328125 3.3304069955105837 151254.0 151254.0 0.0
-8.77284049987793 1121.2779541015625 1597.29296875 3.316702127646325 151258.0 151258.0 0.0
-8.265363693237305 1119.2042236328125 1597.0853271484375 3.4276243915497644 133246.0 133246.0 0.0
-8.228636741638184 1118.9742431640625 1597.0728759765625 3.4834026981188897 123121.0 123122.0 0.7240000000000005
-8.226907730102539 1118.88427734375 1597.086181640625 3.4945028095333726 121803.0 123121.0 0.5160000000000003
-8.221128463745117 1118.7288818359375 1597.1072998046875 3.517025758820732 123120.0 121803.0 0.1320000000000001
-8.222247123718262 1118.7073974609375 1597.107666015625 3.5184658636128052 123120.0 123120.0 0.0
-8.259187698364258 1118.4080810546875 1597.1097412109375 3.5374690621644516 122816.0 122816.0 0.0
-8.291749954223633 1118.20458984375 1597.1058349609375 3.549538996547879 125178.0 125178.0 0.0
-8.35959243774414 1117.8328857421875 1597.1104736328125 3.5843133405779244 122838.0 122838.0 0.0
-8.384675979614258 1117.712890625 1597.109619140625 3.598039540429579 122885.0 125193.0 0.9000000000000007
-8.48678207397461 1117.2777099609375 1597.1297607421875 3.664362393570781 125188.0 122848.0 0.7280000000000005
-8.520354270935059 1117.197021484375 1597.124267578125 3.668515367433746 125203.0 122848.0 0.5520000000000004
-8.764644622802734 1116.713134765625 1597.0035400390625 3.6943376879590404 122859.0 122859.0 0.0
-8.7833833694458 1116.6787109375 1596.998046875 3.698074355420051 125168.0 125071.0 0.20400000000000015
-9.01130199432373 1116.2745361328125 1596.898681640625 3.746873099801894 125191.0 125191.0 0.0
-9.011425971984863 1116.2742919921875 1596.898681640625 3.7469294017382517 123126.0 125191.0 0.9960000000000008
-9.042218208312988 1116.212158203125 1596.895751953125 3.7609485838912824 123126.0 123126.0 0.0
-9.24368667602539 1115.806396484375 1596.8602294921875 3.8676770886466594 125355.0 125334.0 0.06800000000000003
-9.334817886352539 1115.6358642578125 1596.8555908203125 3.9224406288997997 125334.0 125196.0 0.5200000000000004
-9.499401092529297 1115.3033447265625 1596.8497314453125 4.048172473543271 123050.0 125196.0 0.17200000000000013
-9.536879539489746 1115.2529296875 1596.8328857421875 4.060986227820927 123050.0 123050.0 0.0
-9.693345069885254 1115.023193359375 1596.79443359375 4.144624993279091 125347.0 125332.0 0.9360000000000007
-9.75361156463623 1114.943359375 1596.769287109375 4.172661073559635 125320.0 125335.0 0.07600000000000004
-9.833852767944336 1114.67626953125 1596.6953125 4.206857985378999 125062.0 125062.0 0.0
-9.834159851074219 1114.6754150390625 1596.695068359375 4.206964982423428 121458.0 125062.0 0.9880000000000008
-9.859454154968262 1114.603271484375 1596.6773681640625 4.215774405748109 121458.0 121458.0 0.0
-9.907137870788574 1114.4464111328125 1596.6278076171875 4.228142909891358 105668.0 120574.0 0.08000000000000004
-10.016409873962402 1114.07763671875 1596.467529296875 4.243668747398275 125033.0 120574.0 0.2800000000000002
-10.151322364807129 1113.6337890625 1596.30078125 4.294322047285475 125059.0 125059.0 0.0
-10.167076110839844 1113.5484619140625 1596.2890625 4.3019109908094615 102461.0 92941.0 0.48000000000000037
-10.166632652282715 1113.1773681640625 1596.19384765625 4.273566187959336 120478.0 120478.0 0.0
-10.196453094482422 1112.45166015625 1596.062744140625 4.258112268781195 96886.0 122616.0 0.07200000000000004
-10.195452690124512 1112.402099609375 1596.048095703125 4.2563779092770675 96886.0 121185.0 0.3040000000000002
-10.175610542297363 1112.066650390625 1595.9993896484375 4.227981855600979 124476.0 124476.0 0.0
-10.54670524597168 1111.1151123046875 1595.6097412109375 4.224346805154064 124602.0 124602.0 0.0
-10.556439399719238 1111.06884765625 1595.6082763671875 4.22214773553277 120566.0 120843.0 0.17600000000000013
-10.596643447875977 1110.3116455078125 1595.4686279296875 4.107904758846717 124453.0 124649.0 0.6240000000000004
-10.750272750854492 1109.6571044921875 1595.2408447265625 4.115562008525528 124597.0 124597.0 0.0
-10.79864501953125 1109.302734375 1595.1982421875 4.137341654415605 120557.0 102803.0 0.34400000000000025
-10.722978591918945 1108.85107421875 1595.103515625 4.058261614659402 124492.0 125500.0 0.3960000000000003
-10.626721382141113 1108.0919189453125 1594.9996337890625 3.989473867476087 124448.0 124448.0 0.0
-10.626781463623047 1108.0897216796875 1594.9981689453125 3.98947533550763 124491.0 124448.0 0.9680000000000007
-10.628599166870117 1108.0218505859375 1594.9544677734375 3.9895197434618 124491.0 124491.0 0.0
